datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap,chainlink_daily_active_addresses,new_unique_add,real.vol,Price,Daily Active Deposits,Transaction Volume,Amount held by top addresses,Amount held by top exchange addresses,Amount held by top non-exchange addresses,Age Consumed,Velocity,Coin Supply on Exchanges,Coin Supply on Exchanges (as % of total supply),Coin Supply outside of Exchanges,Exchange Inflow,Exchange Outflow,Exchange Flow Balance,balance_0xe0362,balance_0x75398,balance_0x5560d,balance_0xdad22,balance_0xbe697,balance_0xf37c3,balance_nodeops,Total_supply,Sum_treasury,Circulating_supply,Amount held by top addresses (% total supply),Amount held by top addresses (% circulating supply )
2019-10-26,2.8396715388300002,2.75199689599,2.99283922026,2.67509825744,231729602,963198913,2129,1036,101317353,2.8164167944100003,247,9430999,712143635,85153199,634988299,14199806,3.187124382722071,97319144,9.731914487273222,902680855,2674638,-1099086,1575551,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.712143635,0.23647463894855125
2019-10-27,2.74325822817,2.67546150765,2.76545249084,2.6409797947399998,135864814,936411527,1695,761,51982777,2.69181496684,179,1486123,712143635,85153199,634988299,10918631,2.114556648183005,97300741,9.730074197881477,902699258,227739,-606472,-378732,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.712143635,0.23647463894855125
2019-10-28,2.67507670966,2.67197394523,2.89128336015,2.6707556333699998,157224839,935190880,1602,701,62417739,2.8203450796499996,191,2045755,712143635,85153199,634988299,27729089,2.6097213474861483,97276728,9.727672886053789,902723271,499688,-483743,15945,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.712143635,0.23647463894855125
2019-10-29,2.66936280378,2.67004416876,2.76879825243,2.65583633988,109381920,934515459,1428,673,30894678,2.7159428663700003,149,2018191,711143635,84153199,634988299,114824556,1.9834105707453589,97189160,9.718916004177457,902810839,182604,-509876,-327272,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-10-30,2.66791159351,2.62421141327,2.67554196217,2.53015637179,101740209,918473994,1404,608,28156710,2.5481529476299998,160,1110870,711143635,84153199,634988299,30275743,2.08104113495645,96996398,9.699639893382145,903003601,284412,-305249,-20837,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-10-31,2.62405039789,2.73792997355,2.7573530433,2.55790373477,118140976,958275490,1365,582,33862397,2.59773354721,143,632512,711143635,84153199,634988299,31623894,2.070406332080496,96844400,9.684440097794786,903155599,143985,-170151,-26165,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-01,2.7402497256,2.71949695672,2.79513946523,2.66252996295,118259756,951823935,1401,646,32236581,2.69255733807,140,1568313,711143635,84153199,634988299,18342755,2.2586369215218336,96588680,9.658868047921072,903411319,345912,-507030,-161118,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-02,2.71775924669,2.71036613087,2.75684456209,2.69104048024,88544063,948628145,1079,472,18632280,2.72519151397,103,1233881,711143635,84153199,634988299,11388440,2.104734920208446,96303370,9.630337053478492,903696629,293732,-451662,-157930,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-03,2.71622219581,2.67179782436,2.71938932653,2.6471361672800002,106456374,935129238,1537,505,15129309,2.67108448912,87,341489,711143635,84153199,634988299,1663654,1.721832332754522,96269257,9.626925706450825,903730742,52355,-58226,-5871,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-04,2.67019012148,2.68675194325,2.7284656161900003,2.6482076063299997,122384988,940363180,1128,524,19914776,2.6727250584,125,916772,711143635,84153199,634988299,40125443,1.9603587374165865,95938792,9.593879240389066,904061207,207789,-382122,-174332,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-05,2.68361458457,2.6826620439,2.69993974299,2.64259731122,119153855,938931715,1247,577,18597010,2.6769069845599995,129,1507733,711143635,84153199,634988299,41377223,2.4061268031942173,96243998,9.624399862144891,903756001,575031,-305830,269200,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-06,2.6825445273,2.74021515571,2.80955078675,2.65801334279,152746471,959075304,1227,510,27226135,2.6678426729400004,133,544713,711143635,84153199,634988299,15820371,2.4832506823660423,96299867,9.629986749756494,903700132,169878,-126386,43491,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-07,2.7411702636,2.6907416055,2.74833459889,2.63239282418,139483617,941759561,1976,541,24549996,2.6752485468500002,124,2016578,711143635,84153199,634988299,247861392,1.5214129053163945,96821663,9.682166398314708,903178336,795668,-460985,334683,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-08,2.69020066438,2.71664107869,2.72991469323,2.64344222847,133302909,950824377,1165,514,28374564,2.6936851749,139,2025173,711143635,84153199,634988299,8682406,2.538925235654473,96884742,9.688474297732169,903115257,566673,-529391,37281,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-09,2.7159445398799997,2.8035117014099997,2.85696043885,2.71569590534,152954589,981229095,1283,545,41001315,2.7338829087299996,151,1458621,711143635,84153199,634988299,8758278,2.778514147840569,97077264,9.707726433817756,902922735,375945,-270567,105377,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-10,2.80750547933,2.78264568849,2.847332684,2.74191183988,145643656,973925990,1158,515,26301137,2.80370066881,123,680019,711143635,84153199,634988299,16152963,2.3887011387713724,97038970,9.703897022761069,902961029,223544,-217213,6331,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-11,2.78253577289,2.750325933,2.78253577289,2.69069710515,94732321,962614076,1129,446,22191961,2.70837022796,108,849942,711143635,84153199,634988299,10967390,1.9489588438466712,96748993,9.674899355439784,903251006,142729,-411521,-268791,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-12,2.74946762207,2.81781138651,2.86515939303,2.74315630206,148585749,986233985,1275,534,31864769,2.7694639684599998,146,492246,711143635,84153199,634988299,4029556,1.9143367878289543,96578078,9.657807835329816,903421921,176709,-174715,1994,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-13,2.81433396047,3.0189696114,3.06705271258,2.79111528507,209476978,1056639364,1820,738,66871296,2.94505152746,224,1538654,711143635,84153199,634988299,12483302,2.65602653672838,96264625,9.626462506979259,903735374,297470,-676069,-378598,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.711143635,0.23382218635799815
2019-11-14,3.01581939736,3.06303569628,3.1782522004900002,2.95766123754,198792070,1072062493,1981,881,80913045,3.13977722015,252,4663735,710343635,83353199,634988299,176554003,2.672861388291235,95847942,9.584794281703276,904152057,679235,-857646,-178410,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.710343635,0.23170022428555567
2019-11-15,3.06545627667,3.0351522806,3.08441378086,2.8707350587500002,157665192,1062303298,1724,684,63905229,2.9535210212100003,196,3083372,709343635,82353199,634988299,172904483,2.178213031676428,95369952,9.536995208475831,904630047,374051,-533597,-159546,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.709343635,0.22904777169500257
2019-11-16,3.03679637617,3.01033132068,3.04705179683,2.93845875544,95813205,1053615962,1257,546,29497783,2.97706985829,110,1076152,709343635,82353199,634988299,14227719,1.8821427211351829,95328431,9.532843148909153,904671568,132584,-269585,-137000,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.709343635,0.22904777169500257
2019-11-17,3.00428828038,2.93189130019,3.00428828038,2.90424164704,99099080,1026161955,1659,487,23939197,2.9547835622900003,121,1008744,709343635,82353199,634988299,16674383,2.0855260285979744,95109002,9.510900261230484,904890997,200484,-244784,-44300,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.709343635,0.22904777169500257
2019-11-18,2.93233327934,2.8266100025,2.97867774668,2.77000490571,126598446,989313500,1369,585,37749538,2.90471780393,146,1017268,709343635,82353199,634988299,32024578,2.0170954791957367,94358977,9.435897718699856,905641022,176161,-407399,-231237,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.709343635,0.22904777169500257
2019-11-19,2.82480955562,2.75657045636,2.86041308711,2.6152040101200003,174284232,964799659,1470,583,41818819,2.63210851721,173,2727859,709343635,82353199,634988299,138757251,2.2819520198926213,94373362,9.437336210787393,905626637,590166,-568916,21250,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.709343635,0.22904777169500257
2019-11-20,2.7591102063,2.70826636514,2.83131630466,2.66157990931,167970678,947893227,1293,509,38682822,2.8015379682300003,145,1438221,709343635,82353199,634988299,25090545,2.3782676156612537,94324260,9.432426041753413,905675739,291149,-528151,-237001,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.709343635,0.22904777169500257
2019-11-21,2.71151086239,2.54966748269,2.71232725441,2.48555404662,167317923,892383618,1592,634,37951444,2.62619590051,158,928038,709343635,82353199,634988299,42844173,2.325620004048852,94856547,9.485654775188168,905143452,281723,-210080,71643,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.709343635,0.22904777169500257
2019-11-22,2.5504166490899998,2.35186487704,2.5891868263299997,2.17228977039,201718065,823152706,2104,857,71453006,2.29716815648,237,6182921,709343635,82353199,634988299,169506210,2.754857031441848,95230130,9.523013085432003,904769869,2230806,-1651559,579247,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.709343635,0.22904777169500257
2019-11-23,2.3514584473299998,2.44742420641,2.4608641027,2.2738791983,149356393,856598472,1404,602,36156134,2.3571965882900003,134,1674031,709343635,82353199,634988299,63500598,2.3293288721540653,95242475,9.524247571577511,904757524,354633,-237569,117063,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.709343635,0.22904777169500257
2019-11-24,2.4508268891,2.25579032826,2.45846021249,2.25579032826,149929049,789526614,1153,488,35314723,2.38219255317,133,1172837,709343635,82353199,634988299,49954875,2.460768221640412,95191737,9.519173753523727,904808262,314527,-257004,57523,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.709343635,0.22904777169500257
2019-11-25,2.26183422546,2.27506513547,2.37922482562,2.05664761406,170091780,796272797,1642,681,50861400,2.20921785809,189,5818759,710603320,83612884,634988299,119162863,2.9104781961425714,95380707,9.538070753716775,904619292,1354653,-1074908,279744,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71060332,0.23238902643653345
2019-11-26,2.26675586439,2.27642836248,2.35630578901,2.17989283915,143568310,796749926,1335,520,44893199,2.2936641595299996,162,1361687,710603320,83612884,634988299,41661271,1.690670162546427,94621483,9.462148356988,905378516,333912,-465039,-131127,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71060332,0.23238902643653345
2019-11-27,2.25952736779,2.22916582871,2.28741266754,2.13969947008,149542925,780208040,1395,593,44828022,2.1992569414700003,176,2686326,710603320,83612884,634988299,17175829,4.786806528881633,95149859,9.514985910527598,904850140,258707,-443122,-184415,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71060332,0.23238902643653345
2019-11-28,2.2312708303,2.27192513303,2.32704376846,2.19327563479,146006115,795173796,1665,480,33926287,2.27301252297,164,1847800,710603320,83612884,634988299,19675023,2.47362906139078,94986328,9.498632853519846,905013671,417782,-524362,-106580,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71060332,0.23238902643653345
2019-11-29,2.27847527397,2.34262031338,2.3616702401,2.26966980503,160656952,819917109,1320,521,31082643,2.32722626477,145,2377544,710603320,83612884,634988299,61157646,2.14105731983144,94979341,9.49793413191125,905020658,728804,-678563,50241,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71060332,0.23238902643653345
2019-11-30,2.34224644162,2.24207609749,2.35649006476,2.21651386917,123021580,784726634,1028,430,21003085,2.27350063669,105,1216317,710003320,83012884,634988299,18152458,1.3847381636295164,94657754,9.465775450305788,905342245,190787,-460142,-269354,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71000332,0.23079755488220158
2019-12-01,2.2411532044699998,2.16713155432,2.2411532044699998,2.1417420758,136819693,758496044,1571,452,22036636,2.1640942988,110,1919547,710003320,83012884,634988299,25621744,1.8353696329972156,94342723,9.434272387589171,905657276,236154,-492150,-255995,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71000332,0.23079755488220158
2019-12-02,2.16744735386,2.09497572065,2.17490209975,2.06531635664,116492201,733241502,1448,613,24246201,2.09960810389,162,2080119,710003320,83012884,634988299,42012187,2.8431693167655,94327775,9.43277753325351,905672224,632833,-704063,-71230,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71000332,0.23079755488220158
2019-12-03,2.09482629054,2.12998516646,2.19298454294,2.05054651265,109854018,745494808,1266,502,24911348,2.10561873164,151,871360,710003320,83012884,634988299,16103764,2.435462642082416,94397468,9.439746879068387,905602531,213355,-220840,-7485,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71000332,0.23079755488220158
2019-12-04,2.13048389566,2.0486519358,2.13448044433,2.01911162517,145162286,717028177,1235,505,36850797,2.07906051377,133,1385643,710003320,83012884,634988299,22362629,2.2475456396658635,94268614,9.426861407822155,905731385,255385,-367957,-112571,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71000332,0.23079755488220158
2019-12-05,2.04032683543,2.02580749308,2.10508036256,1.97276482722,126219926,709032622,1354,552,33795190,2.04876132955,172,1290569,710003320,83012884,634988299,52395618,3.1012261437772453,94333780,9.433378055506903,905666219,358387,-206847,151539,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71000332,0.23079755488220158
2019-12-06,2.02537034395,2.09244189683,2.10438040046,1.98842905601,113399317,732354663,1211,499,26604277,2.01076680699,118,1362087,710003320,83012884,634988299,18472743,2.454870420813565,94046860,9.404686030450675,905953139,255467,-414646,-159178,50000000,50000000,50000000,37400000,50000000,35590421,350000013,1000000000,272990421,377009566,0.71000332,0.23079755488220158
