datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volumefrom_LINK_Binance,volumeto_BTC_Binance,volumefrom_LINK_Binance_1,volumeto_BTC_Binance_1,volumefrom_LINK_Binance_2,volumeto_ETH_Binance,volumefrom_LINK_Binance_3,volumeto_USDC_Binance,volumefrom_LINK_Binance_4,volumeto_USDT_Binance,volumefrom_LINK_binanceus,volumeto_USD_binanceus,volumefrom_LINK_binanceusa,volumeto_USD_binanceusa,volumefrom_LINK_Coinbase,volumeto_USD_Coinbase,volumefrom_LINK_Coinbase_8,volumeto_ETH_Coinbase,volumefrom_LINK_Gemini,volumeto_USD_Gemini,volumefrom_LINK_Gemini_10,volumeto_BTC_Gemini,volumefrom_LINK_Kraken,volumeto_BTC_Kraken,volumefrom_LINK_Kraken_12,volumeto_ETH_Kraken,volumefrom_LINK_Kraken_13,volumeto_USD_Kraken,volumefrom_LINK_BitTrex,volumeto_USDT_BitTrex,volumefrom_LINK_BitTrex_15,volumeto_BTC_BitTrex,volumefrom_LINK_BitTrex_16,volumeto_ETH_BitTrex,volumefrom_LINK_Poloniex,volumeto_USDT_Poloniex,volumefrom_LINK_Poloniex_18,volumeto_BTC_Poloniex,volumefrom_LINK_uniswap,volumeto_ETH_uniswap,Sum_volfrom_Link_Binance,Sum_volfrom_Link_Coinbase,Sum_volfrom_Link_Gemini,Sum_volfrom_Link_Kraken,Sum_volfrom_Link_BitTrex,Sum_volfrom_Link_Poloniex,Sum_volfrom_Link_uniswap,Sum_volfrom_Link_Binance_usd,Sum_volfrom_Link_Coinbase_usd,Sum_volfrom_Link_Gemini_usd,Sum_volfrom_Link_Kraken_usd,Sum_volfrom_Link_BitTrex_usd,Sum_volfrom_Link_Poloniex_usd,Sum_volfrom_Link_uniswap_usd,Sum_volfrom_Link_all,Sum_volfrom_Link_allcex,Sum_volfrom_Link_all_usd,Sum_volfrom_Link_allcex_usd
2018-10-08,0.3379347952,0.343585,0.3478023765,0.33474973480000003,1204084,62,1204084,62,344443,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752611,0,0,0,0,0,0,945755.8504349999,0.0,0.0,0.0,0.0,0.0,0.0,2752611,2752611,945755.8504349999,945755.8504349999
2018-10-09,0.3438928027,0.339712,0.344227,0.33011,1587029,80,1587029,80,432479,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3606537,0,0,0,0,0,0,1225183.897344,0.0,0.0,0.0,0.0,0.0,0.0,3606537,3606537,1225183.897344,1225183.897344
2018-10-10,0.3393276351,0.3474590341,0.3601915449,0.332131,2399564,127,2399564,127,542405,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5341533,0,0,0,0,0,0,1855963.8967932754,0.0,0.0,0.0,0.0,0.0,0.0,5341533,5341533,1855963.8967932754,1855963.8967932754
2018-10-11,0.3474560849,0.3033923824,0.3485223295,0.30103774240000003,2458400,125,2458400,125,475906,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5392706,0,0,0,0,0,0,1636105.9209227744,0.0,0.0,0.0,0.0,0.0,0.0,5392706,5392706,1636105.9209227744,1636105.9209227744
2018-10-12,0.303087,0.311278,0.314708,0.301899,1294634,63,1294634,63,229352,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2818620,0,0,0,0,0,0,877374.39636,0.0,0.0,0.0,0.0,0.0,0.0,2818620,2818620,877374.39636,877374.39636
2018-10-13,0.3119164297,0.3197548689,0.323745,0.311512,1069697,54,1069697,54,333016,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2472410,0,0,0,0,0,0,790565.1354170489,0.0,0.0,0.0,0.0,0.0,0.0,2472410,2472410,790565.1354170489,790565.1354170489
2018-10-14,0.319704,0.325284,0.334104,0.31516862360000003,1375309,71,1375309,71,213749,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964367,0,0,0,0,0,0,964261.155228,0.0,0.0,0.0,0.0,0.0,0.0,2964367,2964367,964261.155228,964261.155228
2018-10-15,0.326235,0.3405037801,0.350657,0.3219577621,2482750,125,2482750,125,635970,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5601470,0,0,0,0,0,0,1907321.709116747,0.0,0.0,0.0,0.0,0.0,0.0,5601470,5601470,1907321.709116747,1907321.709116747
2018-10-16,0.3401206646,0.3601284071,0.367643,0.33645,4248200,229,4248200,229,512312,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9008712,0,0,0,0,0,0,3244293.102582655,0.0,0.0,0.0,0.0,0.0,0.0,9008712,9008712,3244293.102582655,3244293.102582655
2018-10-17,0.359983,0.376968,0.38312,0.350594,4627778,260,4627778,260,876197,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10131753,0,0,0,0,0,0,3819346.6649040002,0.0,0.0,0.0,0.0,0.0,0.0,10131753,10131753,3819346.6649040002,3819346.6649040002
2018-10-18,0.3753459134,0.376913,0.396928,0.366221,3612491,212,3612491,212,489830,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7714812,0,0,0,0,0,0,2907812.935356,0.0,0.0,0.0,0.0,0.0,0.0,7714812,7714812,2907812.935356,2907812.935356
2018-10-19,0.3758087613,0.361977,0.3805614282,0.356982,1419154,80,1419154,80,248540,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3086848,0,0,0,0,0,0,1117367.978496,0.0,0.0,0.0,0.0,0.0,0.0,3086848,3086848,1117367.978496,1117367.978496
2018-10-20,0.36157788220000003,0.370766,0.3734941044,0.3584616816,1158970,65,1158970,65,164983,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482923,0,0,0,0,0,0,920583.4290179999,0.0,0.0,0.0,0.0,0.0,0.0,2482923,2482923,920583.4290179999,920583.4290179999
2018-10-21,0.3699531821,0.3709348712,0.3798017569,0.3661470368,1336858,76,1336858,76,183201,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2856917,0,0,0,0,0,0,1059730.1394240905,0.0,0.0,0.0,0.0,0.0,0.0,2856917,2856917,1059730.1394240905,1059730.1394240905
2018-10-22,0.368917,0.390431,0.392008,0.355149,3502351,204,3502351,204,574664,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7579366,0,0,0,0,0,0,2959219.4467459996,0.0,0.0,0.0,0.0,0.0,0.0,7579366,7579366,2959219.4467459996,2959219.4467459996
2018-10-23,0.3904001738,0.437883,0.482214,0.3904,18625464,1287,18625464,1287,2225713,4849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39476641,0,0,0,0,0,0,17286149.991003,0.0,0.0,0.0,0.0,0.0,0.0,39476641,39476641,17286149.991003,17286149.991003
2018-10-24,0.435015,0.41310520440000004,0.437667,0.4076661311,4395437,283,4395437,283,547136,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9338010,0,0,0,0,0,0,3857580.5297392444,0.0,0.0,0.0,0.0,0.0,0.0,9338010,9338010,3857580.5297392444,3857580.5297392444
2018-10-25,0.4127133564,0.4361999016,0.4436740414,0.397999976,2734812,175,2734812,175,454770,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5924394,0,0,0,0,0,0,2584220.0798396305,0.0,0.0,0.0,0.0,0.0,0.0,5924394,5924394,2584220.0798396305,2584220.0798396305
2018-10-26,0.438584,0.432123,0.4460515163,0.41407005150000004,3804873,254,3804873,254,684638,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8294384,0,0,0,0,0,0,3584194.097232,0.0,0.0,0.0,0.0,0.0,0.0,8294384,8294384,3584194.097232,3584194.097232
2018-10-27,0.43332082580000003,0.444364,0.4589975893,0.41922525390000004,2943815,201,2943815,201,381667,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6269297,0,0,0,0,0,0,2785849.892108,0.0,0.0,0.0,0.0,0.0,0.0,6269297,6269297,2785849.892108,2785849.892108
2018-10-28,0.44323752320000004,0.44047859570000003,0.4473120343,0.429002,1951930,132,1951930,132,206986,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4110846,0,0,0,0,0,0,1810739.6732189623,0.0,0.0,0.0,0.0,0.0,0.0,4110846,4110846,1810739.6732189623,1810739.6732189623
2018-10-29,0.438024,0.418148,0.43982,0.397667058,2245096,147,2245096,147,371477,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4861669,0,0,0,0,0,0,2032897.169012,0.0,0.0,0.0,0.0,0.0,0.0,4861669,4861669,2032897.169012,2032897.169012
2018-10-30,0.4173866862,0.45041,0.459612,0.41593220610000003,4876236,342,4876236,342,431830,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10184302,0,0,0,0,0,0,4587111.46382,0.0,0.0,0.0,0.0,0.0,0.0,10184302,10184302,4587111.46382,4587111.46382
2018-10-31,0.4528314402,0.506044,0.527735,0.441584671,11565839,885,11565839,885,1453682,3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24585360,0,0,0,0,0,0,12441273.915840002,0.0,0.0,0.0,0.0,0.0,0.0,24585360,24585360,12441273.915840002,12441273.915840002
2018-11-01,0.5073743824,0.514022,0.583402,0.4971033971,23278985,1964,23278985,1964,2422363,6558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48980333,0,0,0,0,0,0,25176968.729326,0.0,0.0,0.0,0.0,0.0,0.0,48980333,48980333,25176968.729326,25176968.729326
2018-11-02,0.5146160632,0.5027507127,0.524203,0.4971508193,4184211,335,4184211,335,741887,1892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9110309,0,0,0,0,0,0,4580214.342667225,0.0,0.0,0.0,0.0,0.0,0.0,9110309,9110309,4580214.342667225,4580214.342667225
2018-11-03,0.50197,0.543031,0.5553916841000001,0.49988281780000005,5433841,451,5433841,451,525357,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11393039,0,0,0,0,0,0,6186773.361209,0.0,0.0,0.0,0.0,0.0,0.0,11393039,11393039,6186773.361209,6186773.361209
2018-11-04,0.5411814512,0.5047498301,0.5433429021,0.486740473,4371390,352,4371390,352,699391,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9442171,0,0,0,0,0,0,4765934.208025147,0.0,0.0,0.0,0.0,0.0,0.0,9442171,9442171,4765934.208025147,4765934.208025147
2018-11-05,0.502914,0.481368,0.5151736983,0.47848137490000003,2504866,192,2504866,192,354288,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5364020,0,0,0,0,0,0,2582067.5793600003,0.0,0.0,0.0,0.0,0.0,0.0,5364020,5364020,2582067.5793600003,2582067.5793600003
2018-11-06,0.481669,0.484115,0.491555,0.464432,2846278,210,2846278,210,464919,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6157475,0,0,0,0,0,0,2980926.009625,0.0,0.0,0.0,0.0,0.0,0.0,6157475,6157475,2980926.009625,2980926.009625
2018-11-07,0.48440396410000003,0.4816970481,0.489589,0.471198,1812749,133,1812749,133,413441,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4038939,0,0,0,0,0,0,1945544.993755966,0.0,0.0,0.0,0.0,0.0,0.0,4038939,4038939,1945544.993755966,1945544.993755966
2018-11-08,0.481795,0.497901522,0.522419,0.4791166765,5266127,411,5266127,411,441814,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10974068,0,0,0,0,0,0,5464005.159731496,0.0,0.0,0.0,0.0,0.0,0.0,10974068,10974068,5464005.159731496,5464005.159731496
2018-11-09,0.49489,0.492477,0.5008302038,0.483278,1796642,138,1796642,138,207291,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800575,0,0,0,0,0,0,1871695.774275,0.0,0.0,0.0,0.0,0.0,0.0,3800575,3800575,1871695.774275,1871695.774275
2018-11-10,0.492345837,0.5170616379,0.527346,0.49051981310000003,3101314,249,3101314,249,338997,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6541625,0,0,0,0,0,0,3382423.337027588,0.0,0.0,0.0,0.0,0.0,0.0,6541625,6541625,3382423.337027588,3382423.337027588
2018-11-11,0.520441,0.509636,0.5283883707,0.501918,1161624,93,1161624,93,138854,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462102,0,0,0,0,0,0,1254775.814872,0.0,0.0,0.0,0.0,0.0,0.0,2462102,2462102,1254775.814872,1254775.814872
2018-11-12,0.5120464191,0.562799,0.5653000232000001,0.5048906105000001,4554037,385,4554037,385,665033,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9773107,0,0,0,0,0,0,5500294.846493,0.0,0.0,0.0,0.0,0.0,0.0,9773107,9773107,5500294.846493,5500294.846493
2018-11-13,0.5618632882,0.581442,0.6217863869,0.5516714168,15698546,1444,15698546,1444,1336533,3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32733625,0,0,0,0,0,0,19032704.38725,0.0,0.0,0.0,0.0,0.0,0.0,32733625,32733625,19032704.38725,19032704.38725
2018-11-14,0.584511,0.5516048822,0.614066,0.48713,13448398,1256,13448398,1256,1304949,3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28201745,0,0,0,0,0,0,15556220.22855944,0.0,0.0,0.0,0.0,0.0,0.0,28201745,28201745,15556220.22855944,15556220.22855944
2018-11-15,0.547454,0.541633,0.560645414,0.49053116820000003,11085294,1061,11085294,1061,593910,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22764498,0,0,0,0,0,0,12330003.345234001,0.0,0.0,0.0,0.0,0.0,0.0,22764498,22764498,12330003.345234001,12330003.345234001
2018-11-16,0.538504,0.512894,0.53886,0.5044781366000001,6585762,619,6585762,619,298714,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13470238,0,0,0,0,0,0,6908804.248771999,0.0,0.0,0.0,0.0,0.0,0.0,13470238,13470238,6908804.248771999,6908804.248771999
2018-11-17,0.5137578113,0.4850680124,0.515894,0.4755859998,6676334,590,6676334,590,489692,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13842360,0,0,0,0,0,0,6714486.052125264,0.0,0.0,0.0,0.0,0.0,0.0,13842360,13842360,6714486.052125264,6714486.052125264
2018-11-18,0.486116,0.524238,0.532501,0.4809902186,4604415,419,4604415,419,330622,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9539452,0,0,0,0,0,0,5000943.237575999,0.0,0.0,0.0,0.0,0.0,0.0,9539452,9539452,5000943.237575999,5000943.237575999
2018-11-19,0.5222752193,0.41129,0.525748,0.390645,9130438,780,9130438,780,949407,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19210283,0,0,0,0,0,0,7900997.29507,0.0,0.0,0.0,0.0,0.0,0.0,19210283,19210283,7900997.29507,7900997.29507
2018-11-20,0.408542,0.341813,0.42090221650000004,0.323228862,10024388,792,10024388,792,1106470,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21155246,0,0,0,0,0,0,7231138.100997999,0.0,0.0,0.0,0.0,0.0,0.0,21155246,21155246,7231138.100997999,7231138.100997999
2018-11-21,0.34409487050000004,0.367507,0.377458,0.324775,6691439,523,6691439,523,427293,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13810171,0,0,0,0,0,0,5075334.513696999,0.0,0.0,0.0,0.0,0.0,0.0,13810171,13810171,5075334.513696999,5075334.513696999
2018-11-22,0.36557262420000003,0.342961,0.384949,0.342961,4697081,381,4697081,381,630305,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10024467,0,0,0,0,0,0,3438001.226787,0.0,0.0,0.0,0.0,0.0,0.0,10024467,10024467,3438001.226787,3438001.226787
2018-11-23,0.33900649110000003,0.32987661490000003,0.35133,0.319733,3448754,266,3448754,266,434697,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7332205,0,0,0,0,0,0,2418722.9651528546,0.0,0.0,0.0,0.0,0.0,0.0,7332205,7332205,2418722.9651528546,2418722.9651528546
2018-11-24,0.329575,0.284568,0.339396,0.261923,4071007,297,4071007,297,593260,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8735274,0,0,0,0,0,0,2485779.451632,0.0,0.0,0.0,0.0,0.0,0.0,8735274,8735274,2485779.451632,2485779.451632
2018-11-25,0.284489,0.259428,0.284489,0.23878932960000002,10378753,696,10378753,696,1965342,4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22722848,0,0,0,0,0,0,5894943.0109439995,0.0,0.0,0.0,0.0,0.0,0.0,22722848,22722848,5894943.0109439995,5894943.0109439995
2018-11-26,0.259927,0.283866,0.284513,0.239467,8339350,567,8339350,567,672001,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17350701,0,0,0,0,0,0,4925274.090066,0.0,0.0,0.0,0.0,0.0,0.0,17350701,17350701,4925274.090066,4925274.090066
2018-11-27,0.2836132856,0.287584,0.307023,0.2663457965,11872898,922,11872898,922,815608,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24561404,0,0,0,0,0,0,7063466.807936,0.0,0.0,0.0,0.0,0.0,0.0,24561404,24561404,7063466.807936,7063466.807936
2018-11-28,0.2883097297,0.33146,0.350208,0.285821,8767037,686,8767037,686,791914,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18325988,0,0,0,0,0,0,6074331.98248,0.0,0.0,0.0,0.0,0.0,0.0,18325988,18325988,6074331.98248,6074331.98248
2018-11-29,0.3315790221,0.3447360694,0.384532279,0.3140159133,8409499,695,8409499,695,785381,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17604379,0,0,0,0,0,0,6068864.420687903,0.0,0.0,0.0,0.0,0.0,0.0,17604379,17604379,6068864.420687903,6068864.420687903
2018-11-30,0.344778177752,0.322241746476,0.388260089016,0.3112675033,9211585,776,9211585,776,877889,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19301059,0,0,0,0,0,0,6219606.960996319,0.0,0.0,0.0,0.0,0.0,0.0,19301059,19301059,6219606.960996319,6219606.960996319
2018-12-01,0.322804951791,0.33269225277,0.344941820404,0.315273009348,5345963,426,5345963,426,362905,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11054831,0,0,0,0,0,0,3677856.6293816315,0.0,0.0,0.0,0.0,0.0,0.0,11054831,11054831,3677856.6293816315,3677856.6293816315
2018-12-02,0.332233234182,0.31565722113,0.344589451117,0.3141114255,2211866,174,2211866,174,195509,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4619241,0,0,0,0,0,0,1458096.7777897622,0.0,0.0,0.0,0.0,0.0,0.0,4619241,4619241,1458096.7777897622,1458096.7777897622
2018-12-03,0.31487300560000003,0.288481740048,0.3187893275,0.2824797743,3815233,288,3815233,288,374978,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005444,0,0,0,0,0,0,2309424.4149768213,0.0,0.0,0.0,0.0,0.0,0.0,8005444,8005444,2309424.4149768213,2309424.4149768213
2018-12-04,0.287592930554,0.287811704225,0.311339806125,0.284312932681,4735535,352,4735535,352,683118,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10154188,0,0,0,0,0,0,2922494.1533010444,0.0,0.0,0.0,0.0,0.0,0.0,10154188,10154188,2922494.1533010444,2922494.1533010444
2018-12-05,0.285658557918,0.256612559562,0.293101941172,0.256593454243,4007988,287,4007988,287,410164,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8426140,0,0,0,0,0,0,2162253.352627751,0.0,0.0,0.0,0.0,0.0,0.0,8426140,8426140,2162253.352627751,2162253.352627751
2018-12-06,0.256724997541,0.222841142555,0.27021555598,0.221517669413,8088013,533,8088013,533,663977,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16840003,0,0,0,0,0,0,3752645.5091496278,0.0,0.0,0.0,0.0,0.0,0.0,16840003,16840003,3752645.5091496278,3752645.5091496278
2018-12-07,0.222210350404,0.216467937935,0.223212332291,0.196524848743,7614707,469,7614707,469,1155157,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384571,0,0,0,0,0,0,3546734.298319601,0.0,0.0,0.0,0.0,0.0,0.0,16384571,16384571,3546734.298319601,3546734.298319601
2018-12-08,0.216475701472,0.228282839747,0.244535853683,0.211930304404,7049114,470,7049114,470,656609,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14754837,0,0,0,0,0,0,3368276.0903641065,0.0,0.0,0.0,0.0,0.0,0.0,14754837,14754837,3368276.0903641065,3368276.0903641065
2018-12-09,0.228124088434,0.23979077229,0.246371640952,0.219744588478,4128908,269,4128908,269,342781,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8600597,0,0,0,0,0,0,2062343.7967850573,0.0,0.0,0.0,0.0,0.0,0.0,8600597,8600597,2062343.7967850573,2062343.7967850573
2018-12-10,0.239575974432,0.219065477966,0.242904042883,0.215350982001,2111783,133,2111783,133,316167,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4539733,0,0,0,0,0,0,994498.7794830231,0.0,0.0,0.0,0.0,0.0,0.0,4539733,4539733,994498.7794830231,994498.7794830231
2018-12-11,0.219478277226,0.223391103289,0.225837806684,0.211127418729,2635430,168,2635430,168,374649,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5645509,0,0,0,0,0,0,1261156.484137979,0.0,0.0,0.0,0.0,0.0,0.0,5645509,5645509,1261156.484137979,1261156.484137979
2018-12-12,0.223371419248,0.226759005222,0.241899474805,0.220062313022,3714650,248,3714650,248,666965,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8096265,0,0,0,0,0,0,1835900.9974136958,0.0,0.0,0.0,0.0,0.0,0.0,8096265,8096265,1835900.9974136958,1835900.9974136958
2018-12-13,0.226801137245,0.205695911914,0.228289623858,0.201940384033,3983632,252,3983632,252,420603,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8387867,0,0,0,0,0,0,1725349.9515783475,0.0,0.0,0.0,0.0,0.0,0.0,8387867,8387867,1725349.9515783475,1725349.9515783475
2018-12-14,0.20592078561,0.202931857061,0.210268416395,0.199042582672,3164301,198,3164301,198,417548,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6746150,0,0,0,0,0,0,1369008.747512065,0.0,0.0,0.0,0.0,0.0,0.0,6746150,6746150,1369008.747512065,1369008.747512065
